# default,student,balance,income
1,1,1504.2901781379,13965.1860445333
0,1,613.6563180231,25040.4884531578
0,1,1233.3436046567,13402.0732850411
0,0,1221.385959345,36961.3151242225
0,0,1217.0568066847,46256.7804872945
0,0,628.7576984437,43205.1752975326
0,1,819.0973161085,15957.9436405491
0,1,843.4934550754,12710.0257138998
0,0,1173.5598150025,29141.3657347634
0,1,1195.5902830658,13329.5964048166
0,0,1202.8831235792,12288.127075016
0,0,24.8718234851,29316.9703343848
0,0,853.2414215847,29484.0523801776
0,0,398.7757052836,40223.9098079387
0,1,1521.1723955547,18149.8861866188
0,1,1160.2217927032,15941.0508838215
0,0,985.614062737,49948.4671119046
0,0,583.8207192567,38215.9647632209
0,1,638.6919826031,18148.3017050128
0,0,384.9977194638,25380.7034543934
0,0,1050.7642306908,31558.8984246114
1,1,1871.9383869436,18077.4870927503
0,0,793.7617176093,35157.7399755377
0,1,591.660651333,21790.5024250406
0,0,419.4764412669,24001.5121969332
0,1,514.2838902065,18185.4796974861
0,0,1027.8950352508,21551.6110897047
0,1,1029.6815485602,15977.3211389052
0,1,953.6263238125,18363.0684974424
0,1,1463.3377651497,11579.1594522765
0,0,1172.4594991059,34690.1382789868
0,1,548.2728639448,12048.8228922671
0,0,1752.883788563,48250.1046209779
0,1,555.9206801605,23909.7064937556
0,1,1560.931752199,13621.5691623243
0,1,839.8835565619,16883.3388582069
0,1,1112.8179784831,13634.9076283835
0,0,1309.2537724595,43278.0592842939
0,0,940.590874822,41560.4709935342
0,0,1019.2489771859,41195.3701168568
0,0,433.669019529,32904.6977154916
0,0,1015.1154250427,42050.4665242275
0,0,75.1776630662,52765.9782830813
0,0,1050.3163764653,39585.6242243462
0,0,48.9118568414,35155.1724669932
0,0,1721.6477799198,48236.1263334984
0,0,1607.3514404308,48700.8480467206
0,0,1180.4475417055,43914.4198194427
0,0,609.8771345748,40875.9465364492
0,1,1054.2002082358,19440.9731795923
0,1,793.8204657021,19074.0317333481
0,0,879.6756179449,30021.3833465031
0,0,1237.6474219795,29151.2346616317
0,1,1412.764358307,18234.4592165626
0,1,1174.7164826683,13025.7694481722
0,0,363.3448037816,44325.7888525566
0,0,919.485776298,44928.1846393809
0,1,1195.0596696449,21648.6566808064
0,1,794.1377878438,15721.7996591962
0,0,10.1888185108,33776.8254558982
0,0,0,31083.2214565069
0,1,498.5059792189,16967.6197633608
0,1,1227.1611068913,18459.4186146975
1,0,1902.6129910377,53394.0762256759
0,1,1059.2046368988,11742.3798595281
0,1,450.3053907548,21177.6110782599
0,0,418.5398704353,55002.7334074783
0,0,1070.4806766624,32939.3667112495
0,0,1306.7705732941,56640.6340336077
0,1,1315.3372979029,8431.1750036152
0,0,74.5334251958,19146.2456270511
0,0,66.1523304887,38927.124508577
0,0,56.4207116527,54217.3382458634
0,0,1056.59687511,25123.8596166639
0,0,259.2375778258,51355.3746230815
0,1,1143.6925780324,23500.9012839272
0,1,0,15682.0685039174
0,0,877.7939337892,30239.7207155808
0,0,919.0775550184,45315.5574507726
0,0,94.9324758741,27212.9512378545
0,0,333.37418892,29413.1489918422
0,0,197.9107165051,30971.1972485545
0,0,624.9100880074,41047.5557873222
0,0,138.2522518078,54406.5022458143
0,0,787.5517716676,46185.5520006902
0,0,1030.9275643829,36271.3345629976
0,0,1049.7476426154,30159.2098936227
0,0,0,35738.9875659081
0,1,1130.0567874409,18467.1021942011
0,0,795.5412235058,51303.1401368965
0,1,1503.5962384677,18710.6144823399
0,0,436.135012405,46071.6605240224
0,0,800.705593269,36314.4363313898
1,1,1881.049952319,16580.4505635578
0,1,1445.4580296752,18632.6160618408
0,0,1166.1002356257,23994.4039068604
0,0,163.7471037241,38970.0289045853
0,0,0,46353.8021213476
0,0,1322.0529370054,47814.1742032386
0,0,1283.5232534024,61525.6961773731
0,0,1000.8984337012,43059.0486011163
0,0,249.8603230381,47602.1164993638
0,0,500.2221783636,38991.0124810993
0,0,568.0944851223,36374.4339230205
0,1,1047.0851538275,13714.2793843271
0,1,186.66837431,15976.6378608407
0,0,782.7783320022,39224.4092738836
0,0,388.5483504699,18007.8329600719
0,1,842.5722262892,17279.5218205669
0,0,556.11563128,44197.9084625663
0,0,1234.5786179326,48112.4805359666
0,0,412.8943418522,42123.2172146197
0,0,683.3573937526,29269.3335200448
0,0,872.2261715509,48101.6116884956
0,0,415.7654285163,24740.7535995478
0,1,1518.0188089467,16740.4430837437
0,0,254.3944552263,44612.1475667156
0,0,1507.2491946005,24057.5179445895
0,0,900.567503075,40848.6917935743
0,0,595.1451336041,46011.9466316937
0,1,163.9398230692,21083.0045099261
0,0,389.6132518597,43472.6742993942
0,1,1334.9711802402,14834.8642935984
0,1,1961.7286569738,17864.0992535126
0,0,1173.1614932717,36439.6787266044
0,0,1102.4182420602,23218.0838040839
0,0,1228.9079187906,46411.8200587014
1,0,1505.8314745407,29525.7494012187
0,1,1217.623913184,21160.4293008005
0,1,843.159090993,12042.8942197634
0,0,1004.5329035078,59403.9300095679
0,0,294.0629444413,57500.1110544571
0,0,484.7234794841,24569.5672907264
0,0,775.5561388368,34586.253337608
0,1,1339.3127687595,21031.8598306849
0,0,801.8550344133,39156.6274892218
0,0,551.8871003161,37573.1413923906
0,1,522.3811805986,23440.0642225885
0,1,1237.4547227061,20660.4693787312
0,0,320.0059169227,57563.4892343032
0,0,960.6700306027,30093.727535682
0,0,272.0195177158,29773.6093193606
0,0,927.1659182199,33781.8151051117
0,0,75.795259312,55189.6859931147
0,0,1285.8513807346,37635.9540815737
0,0,1471.7750728723,32478.0439109335
0,1,808.0147191289,14485.4684384242
0,0,747.3535557126,42900.0249481755
0,0,327.7957316591,23865.3280982629
0,1,851.3417919404,18786.5803421911
0,0,110.8543651054,27370.30436569
0,0,541.7555693487,57322.1050225554
0,0,0,36269.292539222
0,0,1201.3602641129,51740.8900511035
0,0,57.2198379035,18982.5557145634
0,1,785.0934845816,32945.8280664548
0,1,383.6396643441,17445.182442159
0,0,1107.3041567002,52765.0586636951
0,0,396.9859854419,55454.6310403682
0,0,0,44807.3782736911
0,0,924.2415348044,45207.3876257005
0,0,602.4937248951,33202.5343827786
0,1,828.7398250307,17962.3110875424
0,1,1.6111755718,20837.335463841
0,1,894.0057891445,18002.3251896023
0,0,1234.4764787319,31313.3745754932
0,0,406.013980421,42642.2373730984
0,1,1051.9984485412,12376.0959820386
0,1,1085.8380796485,18890.2280817727
0,0,1656.1732716356,41133.1268472153
0,1,242.6526088652,20426.7939710666
0,1,602.3064954907,12927.7128023964
0,0,187.5973026106,59660.997035609
0,0,331.2970818966,34497.7426835848
0,0,911.3877951359,57131.3203683842
0,0,391.4082005139,39761.5618426607
0,0,1450.3491836989,33957.1819605723
0,0,819.9169885263,28960.1128050344
0,1,1590.1764125722,18666.4122118689
0,1,1256.6148700081,22493.5012611123
1,1,1889.3321103271,22652.1096342004
0,0,743.6853749316,10774.9719084207
0,0,343.1944993733,29555.9054677704
0,0,534.9731546981,44079.3328679291
0,0,1207.6979060636,34857.5403138442
0,0,564.8138972265,39829.4168314528
0,1,495.3652632971,22938.136865064
0,0,902.5138230677,38647.5218924775
0,1,1741.2733540634,18544.0516544313
0,0,1166.6426248982,52700.1096932984
0,1,631.1597700007,23245.0707596437
0,1,1076.9779655917,14668.3807126095
1,0,1243.5540251995,37634.3463986484
0,0,2113.0190230156,34747.7557770979
0,0,1296.0609970684,43313.2829877461
0,0,1088.6740772095,47147.7259452981
0,0,824.7317040751,42313.5157494728
0,0,684.2948413673,37011.1832764975
0,0,37.3648864981,26221.5179003895
0,1,878.1490054834,18414.5700678425
0,0,904.2415222361,40683.460345652
0,1,942.0422149532,22181.3945457544
0,1,957.4925363162,16323.3647607655
0,0,285.2908757897,17606.6359250896
0,1,1468.3827477561,19846.0647530616
0,0,322.7130195026,27668.5760951812
0,0,414.1340631337,40877.2264536574
0,0,1105.0028119368,36812.7060929345
0,0,0.4457567685,31934.8379751055
0,0,619.7013996475,13902.1790020542
0,0,293.869320216,56676.8017535974
0,1,637.3827282734,19704.9194208198
0,0,1109.5286172344,69325.0798211788
0,0,1223.1129435363,52903.4613674735
0,1,1183.6929502387,13081.661063285
0,0,569.7908725786,54335.2240998272
0,0,625.531922916,46026.4879077479
0,0,833.6552993152,16908.7780990483
0,0,866.045922598,44827.2658786343
0,1,945.4798492226,17279.2868116854
0,0,1554.8455452416,43901.8053189526
0,0,575.768345326,51927.7467980249
0,0,1141.6036872437,38722.9611910965
0,0,1146.6402202084,45376.5564836309
0,0,0,34305.9186818322
0,0,434.7147712922,35454.7554164715
0,0,1026.134430291,39135.6369619437
0,1,1302.7972062558,29252.3614341099
0,0,690.7058706127,59561.9052001087
0,0,574.4516329341,40727.642926059
0,0,0,43346.6222644447
0,1,251.3060237419,13058.6066581806
0,1,1252.1139542099,16490.7069325506
0,0,207.8952068637,52249.3123410668
1,0,1753.084389275,48965.3469660968
0,1,1279.9352268472,21107.5202436778
0,0,862.8765136883,36461.9011295762
0,0,1143.5414048528,33394.9791032222
0,0,1253.1816404603,71238.550598183
0,0,624.0839722344,25557.6396710092
0,1,1027.8610697425,14322.0883601209
1,0,1964.0146840988,50553.5345217328
0,0,752.426109073,32539.645010165
0,0,953.9298176725,32640.1440477816
0,0,773.2042126951,66749.4334388805
0,0,432.7910884572,52238.087436574
0,0,797.7340161709,31616.8002356646
0,0,240.8415527788,56089.1542511444
0,0,662.3158573976,31815.3465553473
0,1,1056.3655498913,15432.3959887695
0,0,741.0875960969,43015.5391532468
0,0,0,42284.6821746769
0,0,981.9544898057,41123.2124696344
0,0,1569.8356664292,42781.3833042045
0,0,136.5055213379,45596.1078294951
0,1,731.9517152633,18117.4279105891
0,0,717.8107678161,32040.9312602139
0,1,1005.1762228767,18262.17614318
0,0,561.9283609457,31192.9127239783
1,0,2033.1917897072,44998.2874372569
0,0,638.8174556518,46704.7380027047
0,1,1104.9496869249,11528.9996637775
0,0,0,29514.0336126113
0,0,633.7666724751,34290.6049187037
0,1,1526.0251335073,20894.0766566208
0,0,522.7662715392,43026.3291277584
0,0,853.1031275542,47381.7242321925
0,0,1225.2251522229,39338.8621179726
0,1,1559.6278690365,22047.7816148887
0,0,260.3399356948,34932.4937627442
0,0,1320.9432451289,50505.3668955538
0,0,1443.6483898454,45089.3895443578
0,0,791.6382334184,30303.6067766383
0,0,922.6664691491,33445.4896891145
0,0,80.7528636418,35887.5463607598
0,0,193.3585386333,34728.0214273877
0,0,939.0985018354,45519.0189767343
0,0,1336.8030147322,30787.1557165826
1,0,1488.779561913,49803.2930787071
0,1,375.1967469318,13709.2053280026
0,1,773.3811631966,18978.1884504424
0,0,581.4231694755,44600.6627973171
0,0,461.0502493756,43147.7720272572
1,1,1424.5593232885,25398.1974394264
0,1,1139.3962135967,17139.8480911334
0,0,1032.2032697247,41673.7341538879
0,0,96.6418386935,44556.2194186218
0,0,338.7794081935,42678.7131911716
0,1,1331.425461618,13793.185177665
0,0,0,34479.623487361
0,0,616.2539700009,42436.6864423497
0,0,599.8008625434,30146.635742307
0,1,1466.5628900013,20904.4478767522
0,0,593.303890859,49925.323917144
0,0,786.9812600369,49432.9527599407
0,0,926.9853266701,48753.3128742021
0,0,1175.4204332653,37462.6433294708
0,1,1697.749667091,23295.8432768538
0,0,575.5143833483,54203.1902133298
0,0,1386.3024436827,54404.4816929543
0,1,1222.2450923902,23152.7230957415
0,0,1556.1941940116,26905.5807480981
0,0,1103.9218798007,52821.534851342
1,0,1496.0721103741,40214.6208266244
0,1,975.6428740131,25920.3219107255
0,1,781.1742570506,23403.0637701792
0,1,940.4354662975,18939.8427921635
0,0,375.3296200377,32531.2157555247
0,0,627.8761332908,51770.4583502486
0,0,1304.383208802,49371.9569059475
0,0,1496.2323699903,37534.3292363065
0,1,1005.593828734,15851.4826456384
0,0,828.8577542778,46060.8529335004
0,1,1144.3585196295,18903.3784424655
0,0,1386.1919485039,42537.9907928054
0,1,1321.8052059731,11453.6115299764
0,0,1121.1512510701,35765.7064949288
0,0,547.8633422387,45966.3510607549
0,0,813.997341222,42461.561421278
0,0,75.1839852575,52166.0059677808
0,0,598.2192977854,28621.1254234809
0,1,63.0363232719,12308.0183210287
0,0,0,48642.2545051056
0,0,1553.7033085094,35929.1635489322
0,0,813.7160939284,46419.9970823921
0,0,1386.1767531088,42875.0060232127
0,0,933.767315399,43693.5211629212
0,1,1240.0956001901,20134.6472923928
0,0,0,33781.6563086993
0,0,613.5818624039,30833.8020564507
0,0,253.5167956061,53125.483453833
0,1,947.8858454367,17094.4788899247
0,1,112.8119094969,16100.5708324214
0,1,827.0413053513,18892.8212923273
0,0,484.6794989928,43900.0915627634
0,1,271.249704929,25157.7314155335
0,0,1018.2489062992,52509.7424393596
0,0,0,43730.7666522244
0,1,0,16421.4899199996
0,0,1101.8037149289,36555.4627038954
0,1,1471.8978218644,18913.0382150486
0,0,1057.7131804947,40707.6187725798
0,0,352.5505372461,17626.1671331159
0,0,1029.8193081051,50635.8908134497
0,0,1308.6630941351,35964.7919280857
0,1,1581.7904894819,10537.5298371772
0,0,918.1189018522,53710.2153023883
0,0,637.8002910597,40323.5590650437
0,0,369.0417879942,38468.2446481102
0,1,985.0926985752,18499.9615427609
0,0,306.9569266268,32428.8129068856
0,0,1205.9132387798,43715.4137557695
0,0,1079.5029628495,40504.9154530742
0,0,555.2884886292,40046.4219820768
0,0,905.0116944324,39293.9825127873
0,1,1348.9560742115,20870.2679822065
0,1,1461.8332485644,19252.2372905694
0,0,443.4469922812,29811.3634534199
1,0,2024.1050179456,51508.8688750637
0,0,1516.55115237,39368.1418726725
0,1,520.5576464928,18256.2883915625
0,0,850.5480986614,44501.9150376188
0,0,926.4896733037,49919.9672941973
0,1,1275.8242247921,9611.9631572143
0,0,249.5983832222,20684.2374148176
0,1,1564.4714105371,19372.821596214
0,0,443.1755645136,37639.9824345739
0,0,323.5469082922,33991.9911077722
0,1,512.3202024715,24949.6216077124
0,1,524.7606335868,14154.9134748808
0,0,741.420460868,38660.9996466846
0,1,1994.0491880754,14305.1114657784
0,0,1175.7151929105,24000.8949377252
0,0,284.0487756726,41243.8547877224
0,0,565.5053844852,39109.3096711426
0,0,47.7456654428,31150.3746922421
0,0,776.9548658099,45083.3202024572
0,0,353.7390971297,65526.8097376763
0,0,76.1322492186,53594.4200078911
0,0,839.6035975828,45994.6447324797
0,1,754.4840226229,22425.5354752613
0,1,833.1207735707,23630.2736656378
0,0,277.2949179125,27548.9502982988
0,0,1594.6971891608,37091.8738266472
0,0,0,40393.475426742
0,1,1281.6170912171,14236.0919939822
0,0,1469.703786085,40174.9503542028
0,0,0,38165.6883141482
0,0,891.4032409542,46611.7316362549
0,0,493.7649099136,51518.0552452664
0,1,884.6140115559,24306.6503533345
0,0,0,32582.7455647636
0,0,1028.520386338,47944.6009631919
0,1,425.8317403466,13275.9144055105
0,0,1132.3580623173,52489.7642194785
0,0,965.2738038677,46218.4605577078
1,0,2499.0167495973,51504.2939603673
0,1,1435.1812639282,11346.841867294
0,1,1391.1963595191,8637.9633072659
0,1,1804.4133688263,17665.5490483662
0,1,321.7950671916,19229.2258698321
0,0,1506.6698285775,41931.7044839488
1,1,1402.2675157905,12104.3156125042
1,0,1379.4307171693,38881.9693488013
0,0,1232.9787291019,57182.3321169239
0,0,134.8580207926,35755.8666236451
0,1,422.9140173815,18787.3370277614
0,0,1373.5642132976,21785.2527545924
0,0,661.4258875516,55591.5570250899
0,0,1427.7184210915,27425.6749546043
0,0,938.6378620819,39459.7670351625
0,0,608.4289940669,56483.0568967942
0,0,1477.5323937945,46965.1382601229
0,1,1470.5887409865,17876.2926926974
0,1,1488.5988586806,20739.6267863319
0,0,0,49608.0061692772
0,1,328.0383341679,19566.267236924
0,1,1333.8061278255,21087.3235241636
0,0,764.534716932,40593.2854222443
0,0,110.3266789851,52106.2049030669
1,1,2502.6849312485,14947.5197523987
0,0,604.3155153549,36592.7568387284
0,1,1595.2881578427,22645.0400572771
0,0,0,50076.263573802
0,0,440.6376500676,50902.1361446325
0,1,876.918624593,13372.5129190972
0,0,1366.8903140842,35566.9563710813
0,0,1129.9759366953,32795.0463387124
0,0,1077.0208243536,56862.0669379978
0,0,1411.0742405285,26040.0045902552
0,0,0,45788.4921149217
0,0,861.652948043,27355.8050223478
0,0,1185.6611151702,56483.5372041058
0,0,901.5539184187,57100.417673064
0,1,773.7302156924,14841.9896203264
0,0,1387.9733849472,30716.643061226
0,0,1207.6947262249,37355.9443441242
0,1,455.71643775,12587.4014518905
0,1,550.8950487909,19110.0744657258
0,1,1484.8054234308,22965.1766792838
0,1,441.6261267835,15261.7080321273
0,0,810.4120752064,28056.7839140013
0,0,1137.0398987287,49810.8999928717
0,1,1402.4077159019,13870.9696838977
0,0,1541.8128061161,29374.9288818287
0,0,898.9807258634,63041.2247822201
0,1,700.3311593114,18702.9559953232
0,1,895.4580635401,23795.5514988932
0,0,770.1321919374,48489.3786594128
0,0,841.951730996,53779.0182507663
0,0,44.3136199317,30449.2501938471
0,0,377.3003602938,42257.4931884345
0,0,264.8011505175,49216.2481525872
0,0,522.0216391274,37341.8987786128
0,0,1681.9160049371,41866.5580569381
0,0,1069.5393675468,55421.5527948288
0,0,375.7009492635,37925.974621095
0,1,670.9915259728,19835.9690488338
0,0,318.9125682498,49305.553165678
0,1,955.1202175858,25314.8530876177
0,0,1123.7934388703,24901.9963402933
0,0,993.5808787162,34836.2527191327
0,0,278.8052603052,54559.11666453
0,0,1553.289603936,44150.16208824
0,0,0,34522.8855582819
0,0,483.5913011485,36497.468463815
0,1,311.5305491441,18534.4307209132
0,0,536.2538615657,32994.1513632918
0,0,127.7079182663,27483.8950029773
1,1,1507.3339477716,23898.8782347949
0,0,1351.0359301627,40946.6055213149
0,0,723.1989865746,42751.7652446347
0,1,1041.2027987394,22618.4241475367
0,0,1102.1101093105,34246.6949101404
0,1,420.3702643109,16419.7129717032
1,0,1278.4073002917,36675.6068828001
0,0,542.4696580323,52741.8106709888
0,0,401.8290422226,47175.6145225579
0,0,506.5058716154,51114.319721702
0,0,1160.4996040981,23498.3002028493
0,0,1277.7959127597,56605.5988561131
0,1,1200.6244709362,18973.9076818191
0,1,1418.5860715743,11556.6953127023
0,1,480.3397035911,14592.8404029742
0,0,370.5300188015,31139.7218358579
0,0,737.6852405401,51138.2654555752
0,0,501.921445988,41366.6778934933
0,0,1682.2012236141,30441.5548461711
0,1,813.4527916117,21073.9888335265
0,0,683.8262514356,46937.622870695
0,1,1036.6004440176,15197.248514096
0,1,471.143388673,24945.0377452165
0,0,336.4196404434,39707.0423260874
0,1,443.7230439161,13136.8304234267
0,0,967.1388884178,35269.1229673177
0,0,549.2759695618,15706.2150942701
0,0,1601.1600560556,17974.7411792535
0,0,902.1378197588,59695.2904641564
0,0,0,37553.5510529754
0,0,1433.1835478951,41744.3150767776
0,1,502.797735462,13376.0533426289
0,0,433.452818739,35858.9302041276
0,0,406.4267183031,36750.4989762499
0,0,935.481004969,56610.8155695667
0,1,1545.8306407731,12160.842279892
0,0,93.9405627937,19811.3305427787
0,1,192.4111547116,24050.371721417
0,0,716.9202274614,24015.519124564
0,1,1157.1395379483,21222.4155415026
0,0,72.1697402833,39560.6349779677
0,1,1417.268257934,20464.0257371703
0,0,1195.4839563409,38452.6413385831
0,0,559.1186502566,55007.2651000453
0,0,0,37499.6892716672
0,0,359.225740891,25243.0984801316
1,1,2123.369216976,23836.4642624001
0,0,1316.5423843339,20353.4988319531
0,0,1172.300889909,34513.6108491013
0,0,1453.0836372066,36828.3271922962
0,1,323.9570867366,12327.2439903559
0,0,1152.5506635068,27346.0306093646
0,0,1333.9981655663,57662.121925967
0,0,709.6586991147,37992.2129471808
0,0,731.3091221606,33126.8497707675
0,1,279.3155743628,19742.0370612017
0,0,0,17059.3683209395
0,1,630.7044630008,16501.8090037026
0,0,543.0371296791,31268.0951621908
0,0,618.8815019922,27906.5896181767
0,1,1053.1617350975,25222.978843404
